ID_REF	VALUE
7904396	4.825978
7904408	3.718119
7904414	4.941818
7904417	3.563689
7904421	3.780855
7904429	5.324563
7904431	3.855891
7904433	7.866039
7904448	5.006485
7904450	4.437538
7904452	6.398643
7904463	9.224016
7904465	8.711682
7904469	7.544134
7904478	5.819849
7904480	5.375078
7904482	8.00035
7904486	11.03373
7904500	11.30084
7904506	11.28136
7904562	11.26376
7904569	11.3376
7904572	6.880648
7904574	8.64523
7904693	4.353327
7904695	7.175351
7904702	7.978494
7904713	5.542191
7904715	9.333426
7904717	5.562769
7904726	10.38125
7904737	6.000792
7904742	7.644492
7904751	6.315451
7904755	7.28588
7904761	5.087525
7904796	5.221836
7904812	6.654351
7904830	7.094049
7904843	5.062637
7904853	5.529486
7904863	7.825727
7904865	3.870432
7904869	8.510426
7904872	4.10076
7904874	11.01346
7904877	4.929221
7904879	8.357931
7904881	9.062227
7904883	6.434534
7904907	7.133537
7904921	4.005676
7904923	3.888607
7904927	4.597932
7904930	5.99825
7904948	8.510426
7904951	4.10076
7904953	3.9355
7904955	7.633751
7904959	6.890502
7904963	5.375078
7904965	6.745217
7904967	6.480997
7904969	8.045874
7904974	11.25899
7904976	9.109976
7904997	7.552856
7904999	9.118994
7905016	7.552856
7905018	6.584127
7905020	6.566834
7905025	6.499988
7905028	7.864303
7905033	3.489602
7905035	6.908652
7905037	7.333808
7905043	5.598245
7905047	6.101613
7905051	5.475689
7905054	4.477182
7905058	6.104161
7905060	6.302572
7905067	6.961767
7905077	4.244347
7905079	9.060752
7905085	9.831229
7905088	9.079857
7905092	7.363955
7905099	6.014899
7905116	7.324222
7905129	4.338266
7905131	4.228199
7905145	5.922838
7905147	7.239628
7905154	5.883003
7905163	8.490075
7905171	6.649494
7905185	6.827934
7905198	6.816358
7905220	7.594212
7905233	6.789348
7905254	4.354385
7905256	4.981197
7905258	6.609227
7905283	6.273381
7905299	6.904779
7905308	5.42525
7905324	7.577302
7905329	6.123606
7905339	5.937653
7905349	7.108952
7905355	8.202842
7905365	6.811162
7905374	6.915341
7905382	7.349823
7905395	9.139772
7905406	6.166318
7905428	5.888733
7905444	6.772617
7905462	3.01797
7905464	5.372254
7905474	5.148469
7905481	4.941735
7905483	6.527506
7905486	5.144095
7905490	5.480488
7905492	7.662494
7905496	4.646936
7905500	5.310624
7905503	4.123768
7905505	6.278918
7905507	7.808766
7905510	7.097772
7905512	6.95081
7905515	5.676327
7905517	8.764292
7905519	8.009678
7905523	8.623992
7905525	4.196297
7905528	8.293567
7905530	4.029603
7905533	5.4991
7905536	7.441825
7905544	6.875849
7905548	4.748938
7905553	5.634419
7905559	6.106514
7905563	4.798208
7905569	3.157347
7905571	8.171633
7905576	5.083986
7905581	9.17922
7905589	7.730907
7905598	7.708466
7905606	5.642274
7905629	3.584291
7905631	7.736541
7905664	6.338209
7905677	6.316629
7905691	12.7923
7905698	2.898793
7905700	8.856361
7905731	6.604765
7905733	7.944281
7905742	4.174752
7905744	5.077489
7905746	5.483865
7905754	6.589295
7905789	6.753278
7905801	4.352597
7905817	7.333868
7905826	10.93673
7905831	7.335014
7905848	6.567171
7905854	7.878147
7905862	5.534465
7905881	8.344642
7905909	7.240448
7905918	7.485277
7905927	5.492522
7905929	7.610392
7905938	8.547342
7905949	5.791965
7905951	6.719708
7905968	7.86063
7905974	6.03425
7905986	7.748438
7905999	6.985409
7906015	5.912567
7906017	7.097315
7906021	6.935941
7906041	8.36905
7906056	8.084015
7906061	5.859053
7906069	5.840969
7906072	8.341868
7906079	8.185747
7906085	7.646502
7906107	6.745642
7906128	6.754903
7906133	8.011507
7906140	7.385692
7906146	6.595174
7906154	5.013981
7906163	5.620152
7906175	5.087666
7906177	7.184814
7906185	8.065975
7906194	6.190024
7906197	6.732771
7906205	6.996564
7906223	6.726438
7906235	8.446813
7906244	6.89479
7906264	6.608262
7906284	5.596868
7906303	3.861
7906305	5.536167
7906307	7.239163
7906330	6.967738
7906339	4.541545
7906348	5.144962
7906355	5.807044
7906365	4.940343
7906367	3.111398
7906370	3.029734
7906372	4.522165
7906374	3.962102
7906377	4.998103
7906386	4.916223
7906400	7.14416
7906417	6.287291
7906433	7.997074
7906435	7.053631
7906443	4.668327
7906452	3.673398
7906458	4.4483
7906465	3.905133
7906467	6.04364
7906469	8.929329
7906475	5.831173
7906486	7.716355
7906496	6.459425
7906501	5.798353
7906527	4.756364
7906552	5.579931
7906564	9.032758
7906574	4.741669
7906576	7.172191
7906597	5.498012
7906602	6.692365
7906613	5.684357
7906622	5.961493
7906642	5.713854
7906652	7.512743
7906662	8.565332
7906671	7.069713
7906688	5.919203
7906703	7.477168
7906720	9.080116
7906728	6.291411
7906742	7.414999
7906746	7.428645
7906751	2.834504
7906753	7.019208
7906757	6.163289
7906764	6.474373
7906767	8.12958
7906775	7.006083
7906777	5.971589
7906784	3.136239
7906786	5.529833
7906797	6.110983
7906808	3.944192
7906810	6.459911
7906819	7.557956
7906838	7.350114
7906852	7.757747
7906863	7.466843
7906878	7.931567
7906898	6.172041
7906900	8.126799
7906904	5.932541
7906919	5.996222
7906930	4.780913
7906948	6.357765
7906950	4.539472
7906952	3.29772
7906954	8.857479
7906969	7.730325
7906973	4.734596
7906978	10.03257
7906988	4.262197
7906993	8.036364
7906995	8.079571
7907008	5.087784
7907010	5.885261
7907012	4.170138
7907024	6.977378
7907032	3.809538
7907049	6.372169
7907051	3.478993
7907053	5.195384
7907058	7.037685
7907079	7.644874
7907090	6.174927
7907092	8.761671
7907104	7.075985
7907124	7.526434
7907135	7.195159
7907146	6.062494
7907156	4.564937
7907160	8.149858
7907171	5.490047
7907183	4.25201
7907211	7.6928
7907213	5.838477
7907222	7.895331
7907232	3.293259
7907249	4.826651
7907260	4.335363
7907271	5.538298
7907286	3.802718
7907297	5.182212
7907308	2.976361
7907310	8.821703
7907349	4.048588
7907351	7.314805
7907353	6.64396
7907368	6.734132
7907370	4.933256
7907394	5.954413
7907396	4.078085
7907404	6.415968
7907430	5.514206
7907439	9.755563
7907445	6.366391
7907462	3.124915
7907464	5.734542
7907466	7.429065
7907486	6.703964
7907492	6.506688
7907531	6.042397
7907535	3.317368
7907537	8.055391
7907549	4.733268
7907568	4.826086
7907572	4.511961
7907601	4.848816
7907611	6.982623
7907633	4.104594
7907649	4.841563
7907655	8.154687
7907657	4.448657
7907680	7.808447
7907690	6.540235
7907700	6.177131
7907702	6.640083
7907719	3.682415
7907747	3.035796
7907749	5.230441
7907769	5.913934
7907773	7.852805
7907790	7.04072
7907830	8.000162
7907847	5.779278
7907849	6.150423
7907859	4.659259
7907861	7.165924
7907882	5.977674
7907893	5.338054
7907904	8.335434
7907907	5.258068
7907911	5.270629
7907960	3.31586
7907962	7.71338
7907964	3.487324
7907966	5.101784
7907968	3.646294
7907970	3.867321
7907972	4.562839
7907977	3.485963
7907986	3.54882
7908003	5.369461
7908022	8.135786
7908041	7.010574
7908072	4.992326
7908097	7.209595
7908125	7.413935
7908147	7.812547
7908155	4.836309
7908157	3.794235
7908159	4.449398
7908161	7.675404
7908169	7.140274
7908178	3.964106
7908204	5.229277
7908312	5.592101
7908330	5.281984
7908347	5.453024
7908351	4.560615
7908371	5.427303
7908376	4.222256
7908382	3.734279
7908388	7.493344
7908397	5.087627
7908407	11.9226
7908409	7.315073
7908421	6.750439
7908437	7.985871
7908459	6.585589
7908481	3.753994
7908488	3.364357
7908492	4.193173
7908496	3.407785
7908499	3.122104
7908508	4.324235
7908525	6.185564
7908529	5.572386
7908543	6.803329
7908553	6.725703
7908591	6.547211
7908593	3.741105
7908595	3.529546
7908597	4.978122
7908610	3.648634
7908612	5.989008
7908614	6.794451
7908635	9.174933
7908637	7.528405
7908639	6.661843
7908650	5.60832
7908672	6.172358
7908692	6.132354
7908694	7.735799
7908728	5.004344
7908730	4.749061
7908732	7.338994
7908758	7.211073
7908766	7.694016
7908775	3.712566
7908777	8.885104
7908779	8.67252
7908793	7.724653
7908812	7.198399
7908816	8.171338
7908839	3.03519
7908841	6.178633
7908861	4.245555
7908863	5.833338
7908867	8.548265
7908879	5.81738
7908907	7.05179
7908917	8.81023
7908924	7.703282
7908931	6.019265
7908940	7.46103
7908966	4.990867
7908968	5.249938
7908978	7.548573
7908988	4.942824
7908993	6.971979
7909011	6.522555
7909027	6.030601
7909064	6.117431
7909088	6.15097
7909102	7.11401
7909104	7.220718
7909125	3.335962
7909127	7.026302
7909140	4.698561
7909142	8.866663
7909144	6.280497
7909146	6.392818
7909155	4.928432
7909164	5.026172
7909175	6.436632
7909188	7.178429
7909214	6.551735
7909225	5.845418
7909236	8.630538
7909250	4.104697
7909261	4.286833
7909271	4.824418
7909285	6.650645
7909306	4.864232
7909318	3.960874
7909332	8.346701
7909350	3.698631
7909371	4.721902
7909390	3.45919
7909400	7.945783
7909418	5.537173
7909422	5.124525
7909425	5.147844
7909441	8.185847
7909446	4.727983
7909455	6.721234
7909478	6.868634
7909494	3.631406
7909503	8.010024
7909510	5.654776
7909525	4.464085
7909527	5.375684
7909529	6.444557
7909545	5.093588
7909561	7.364069
7909568	6.073627
7909586	7.348172
7909601	3.89392
7909603	9.294987
7909610	6.772795
7909624	5.323668
7909626	3.976416
7909628	5.330867
7909642	6.068526
7909661	5.708514
7909681	4.72742
7909689	6.67939
7909708	6.379673
7909730	5.283731
7909745	6.124358
7909768	3.345071
7909780	5.036688
7909782	6.528769
7909789	6.786792
7909801	4.903982
7909811	6.620405
7909813	4.060432
7909815	7.658646
7909839	3.8792
7909841	5.180877
7909862	6.323729
7909866	6.086525
7909877	6.264807
7909888	4.33374
7909890	7.290397
7909896	6.542547
7909898	6.496494
7909931	6.89986
7909946	4.690474
7909954	4.794476
7909965	6.220742
7909967	7.868863
7909990	5.974036
7909992	6.644253
7909999	3.984046
7910001	7.090301
7910010	4.321189
7910012	3.389631
7910014	8.516651
7910022	4.640921
7910030	3.896499
7910047	3.969272
7910054	3.700894
7910096	5.592614
7910099	9.480296
7910111	9.225066
7910124	11.50193
7910134	7.098462
7910138	3.154197
7910140	4.077483
7910142	5.948036
7910146	6.774959
7910164	7.266903
7910184	5.104609
7910186	4.695493
7910188	6.262195
7910190	4.255534
7910198	5.039536
7910200	7.412815
7910211	4.724827
7910217	6.332291
7910229	10.72641
7910241	9.206409
7910257	7.347934
7910261	6.254147
7910265	6.224837
7910369	6.405719
7910372	8.788559
7910377	9.269756
7910379	4.960845
7910381	6.012104
7910383	3.622542
7910385	7.585374
7910387	7.808462
7910396	4.138135
7910398	6.834587
7910414	7.256814
7910416	5.900813
7910427	8.340199
7910446	5.635803
7910466	4.700351
7910490	6.669494
7910492	5.89515
7910494	6.726318
7910503	5.825616
7910520	6.799331
7910539	6.430299
7910550	6.421203
7910559	5.670446
7910583	3.410302
7910585	6.722758
7910587	3.961086
7910589	5.9354
7910591	7.228934
7910600	6.936792
7910611	6.862506
7910618	7.522148
7910630	7.683076
7910634	2.816536
7910636	6.655059
7910638	6.981937
7910640	7.205949
7910651	5.899024
7910672	2.69699
7910674	4.430802
7910676	8.328497
7910680	6.658445
7910692	2.934264
7910694	6.538895
7910706	7.024826
7910727	5.103565
7910752	7.131769
7910790	9.148831
7910792	4.403872
7910897	5.931907
7910901	10.10605
7910903	2.75882
7910905	3.407014
7910907	3.964539
7910909	3.408057
7910911	3.243786
7910913	6.160448
7910915	5.614897
7910923	4.252652
7910944	5.120583
7910946	2.7948
7910948	3.411154
7910950	3.945715
7910971	3.705065
7910997	5.422109
7911017	6.719474
7911038	6.962358
7911045	4.211622
7911047	7.465224
7911049	4.674443
7911056	4.372349
7911078	8.647244
7911085	7.671548
7911092	7.207528
7911094	2.762664
7911096	4.158587
7911108	6.835657
7911110	5.39222
7911112	4.62819
7911114	7.09057
7911136	2.931762
7911138	5.621916
7911155	7.016745
7911170	5.094351
7911174	3.491973
7911176	4.27769
7911178	5.984772
7911197	5.750829
7911199	4.041922
7911207	4.263559
7911209	4.010161
7911211	3.305797
7911213	4.76107
7911215	4.097307
7911218	6.262066
7911229	5.467499
7911231	5.467499
7911233	4.830147
7911235	4.089784
7911237	4.398917
7911241	3.644611
7911243	3.781552
7911248	3.918176
7911252	4.69082
7911258	5.520012
7911260	5.286739
7911263	5.124017
7911265	2.840681
7911267	3.164688
7911269	4.673454
7911271	6.38739
7911273	4.000679
7911276	4.339622
7911278	4.994416
7911281	5.452686
7911283	5.871129
7911285	3.368186
7911287	4.938457
7911289	7.548796
7911301	4.640935
7911307	9.047508
7911309	8.474328
7911323	4.716383
7911329	6.459021
7911331	7.801303
7911333	8.899055
7911335	13.54992
7911337	13.90581
7911339	12.7121
7911341	12.54928
7911343	13.69009
7911345	4.487921
7911347	5.683315
7911349	3.009081
7911351	7.060613
7911355	7.838855
7911359	8.512774
7911371	6.297317
7911376	8.629465
7911383	6.883835
7911403	7.251189
7911413	7.011381
7911422	8.782498
7911435	7.249938
7911444	7.499181
7911458	6.879287
7911486	8.234585
7911506	8.26784
7911529	9.144104
7911532	8.837342
7911539	7.308454
7911559	9.382815
7911566	5.46969
7911568	8.553648
7911578	7.55165
7911591	7.503589
7911600	8.113245
7911619	9.960665
7911634	8.067554
7911643	5.790629
7911657	6.654505
7911659	4.696362
7911676	5.906868
7911681	5.823093
7911683	7.660712
7911699	6.935941
7911701	6.602057
7911718	5.687276
7911720	7.566644
7911730	6.621233
7911750	7.289085
7911754	7.928423
7911767	6.20194
7911793	7.450703
7911796	7.004207
7911799	7.094147
7911839	6.500964
7911854	6.756384
7911862	7.562751
7911870	7.104403
7911897	7.798619
7911902	6.45662
7911941	6.192283
7911989	8.422657
7911993	7.191399
7912004	7.390251
7912012	7.096509
7912031	6.62118
7912040	8.454389
7912056	6.542144
7912086	7.260075
7912102	6.783351
7912112	7.532539
7912133	5.485128
7912136	3.451083
7912145	5.69955
7912155	9.326449
7912157	9.41593
7912162	7.023474
7912164	3.504553
7912166	8.63868
7912194	6.703563
7912196	3.287862
7912198	11.15788
7912207	4.682909
7912211	4.95885
7912224	6.371067
7912239	6.949004
7912248	4.270715
7912250	8.073751
7912252	6.960029
7912254	6.078461
7912257	9.199537
7912280	4.266417
7912283	8.027137
7912292	6.664837
7912303	6.30491
7912316	6.563093
7912343	6.17578
7912347	6.006987
7912349	6.125286
7912361	6.61014
7912374	9.747122
7912385	8.585472
7912412	7.37594
7912473	7.123996
7912481	8.313392
7912496	6.155868
7912511	7.275841
7912515	4.847874
7912520	5.904327
7912525	3.083604
7912527	3.923253
